"","F-Value","Pr(>F)","Not-exposed_Radiotherapy-Exposed_Radiotherapy","diff Not-exposed_Radiotherapy-Exposed_Radiotherapy","NETcolors"
"TMEM100|55273",6.07255079788803,0.014123731203017,0.0141237311774263,0.444629391969217,"brown"
"TMEM101|84336",0.492496607620757,0.483198952942025,0.48319895293122,0.0379970061831223,"blue"
"TMEM102|284114",0.776632551605512,0.378669943457586,0.37866994344427,-0.0811696041704471,"grey"
"TMEM104|54868",0.185525495801646,0.666884942756404,0.666884942749628,-0.0238328502668459,"grey"
"TMEM105|284186",3.59829503474513,0.0585197619200346,0.0585197618963236,-0.847291884231979,"grey"
"TMEM106A|113277",0.0374503145585321,0.846643324832352,0.846643324829273,0.0266971045077709,"brown"
"TMEM106B|54664",1.99549293871302,0.158497868039036,0.158497868019462,0.10567023943482,"turquoise"
"TMEM106C|79022",18.814301105955,1.80079807591563e-05,1.80079541916012e-05,-0.34290217768979,"magenta"
"TMEM107|84314",0.273952339966115,0.600964899321359,0.600964899313179,-0.0389632205560799,"grey"
"TMEM108|66000",1.83110909411072,0.176714239080966,0.176714239061991,0.257884658382582,"brown"
"TMEM109|79073",0.10239931436854,0.749126028526124,0.749126028521065,0.0157672808424554,"brown"
"TMEM110|375346",5.97258912967463,0.0149346661508306,0.0149346661252928,-0.149302823904773,"grey"
"TMEM111|55831",0.0449490232023612,0.832199190835654,0.83219919083228,-0.00921278753159349,"blue"
"TMEM115|11070",1.06123638126624,0.303517885060948,0.303517885045681,0.0484255430769416,"blue"
"TMEM116|89894",0.000483679790166542,0.982464059072053,0.982464059071701,-0.00173513884431742,"green"
"TMEM117|84216",0.0275735496504231,0.868194136866249,0.868194136863609,-0.0114809775825746,"grey"
"TMEM11|8834",1.48444378466802,0.223754860575749,0.223754860558224,0.0641348736369203,"blue"
"TMEM119|338773",1.06846179463275,0.301879588461526,0.301879588446217,-0.144428712727501,"yellow"
"TMEM120A|83862",0.23094718051497,0.63106909169969,0.631069091692167,0.0309363531091389,"blue"
"TMEM120B|144404",0.330499419630285,0.565668642099818,0.565668642090871,-0.0410506010692977,"green"
"TMEM121|80757",2.5292995270799,0.112491611054662,0.112491611033475,-0.218562637257356,"grey"
"TMEM123|114908",1.44169950885943,0.230531733912005,0.230531733894683,-0.0923461039011393,"turquoise"
"TMEM125|128218",4.97129517742988,0.0262918830598875,0.0262918830350449,0.180841503235722,"blue"
"TMEM126A|84233",0.50229496543012,0.478881114528372,0.478881114517456,-0.0346594790488002,"blue"
"TMEM126B|55863",6.3912011630294,0.0118291365737815,0.0118291365480369,-0.114305006926283,"blue"
"TMEM127|55654",0.791685230526331,0.374093218115087,0.374093218101627,0.0301158959046237,"brown"
"TMEM128|85013",0.82331535895174,0.364725588774903,0.364725588761248,-0.038757358752342,"grey"
"TMEM129|92305",0.56810203373312,0.451430486275576,0.451430486264005,-0.0382915605119099,"blue"
"TMEM130|222865",3.34451899576922,0.0681281600276601,0.0681281600047107,-0.375669619293726,"yellow"
"TMEM131|23505",2.06281708482502,0.151664845611058,0.151664845591251,0.084685695079779,"turquoise"
"TMEM132A|54972",9.6423927945239,0.00202832804709056,0.00202832802065633,-0.407158521832702,"magenta"
"TMEM132B|114795",2.17639395007139,0.140881170326811,0.140881170306641,0.275122800585755,"brown"
"TMEM132C|92293",25.0312478785064,8.26514545215242e-07,8.26487983496271e-07,1.19345146908733,"brown"
"TMEM132D|121256",6.54031107728101,0.0108918639143466,0.0108918638886309,0.876475136173245,"grey"
"TMEM132E|124842",2.14709631003187,0.143579194118316,0.143579194098244,-0.264249144885353,"yellow"
"TMEM133|83935",0.202432707944653,0.652993214541658,0.652993214534587,0.0388381458859604,"brown"
"TMEM134|80194",0.312518576615282,0.576432537022721,0.576432537013997,0.042394515929276,"blue"
"TMEM135|65084",2.67037865541045,0.102970445121192,0.102970445099647,-0.125008733125984,"turquoise"
"TMEM136|219902",0.402159756447353,0.526316347384606,0.526316347374773,-0.0558465836568871,"grey"
"TMEM138|51524",1.8633565269159,0.172958377711236,0.172958377692141,-0.10418556748311,"blue"
"TMEM139|135932",0.981061032197757,0.322499243141851,0.322499243127091,-0.172888747060512,"black"
"TMEM140|55281",0.231302205936285,0.630806851508171,0.630806851500627,-0.0360036041975462,"red"
"TMEM141|85014",0.692206590979289,0.405880982377263,0.405880982364616,0.069534815244614,"blue"
"TMEM143|55260",1.5063120000239,0.220380499742786,0.220380499725165,-0.0748339065865027,"grey"
"TMEM144|55314",0.00385501763688122,0.950521245252384,0.950521245251405,0.00468065752909652,"turquoise"
"TMEM145|284339",0.134127870791521,0.714371748421146,0.714371748415364,-0.0895720200802348,"blue"
"TMEM147|10430",0.0564832318598818,0.812257509747426,0.812257509743653,0.0144317270313863,"blue"
"TMEM149|79713",0.000637514679815325,0.979868133692068,0.979868133691671,-0.00243135323607913,"grey"
"TMEM14A|28978",1.01772428917422,0.313632080314201,0.313632080299204,0.0509172252293943,"grey"
"TMEM14B|81853",0.128287043776427,0.720392155732754,0.720392155727089,0.0157470734710135,"grey"
"TMEM14C|51522",2.37403035214281,0.12411063191815,0.124110631897388,0.0846868976853639,"blue"
"TMEM150A|129303",0.326984358580256,0.567741822645325,0.567741822636407,-0.0304580977972346,"blue"
"TMEM150B|284417",2.61135754523642,0.106841190190572,0.106841190169174,-0.455327126529126,"red"
"TMEM150C|441027",1.06361763796737,0.302976688245032,0.302976688229746,0.121610045006905,"grey"
"TMEM151A|256472",0.0518432235081901,0.819995653814261,0.819995653810644,-0.0435284002972414,"blue"
"TMEM151B|441151",0.632545044722813,0.426866215475991,0.426866215463853,-0.113481287116223,"green"
"TMEM154|201799",0.252524054160337,0.615563059933159,0.615563059925288,-0.0808070773346001,"red"
"TMEM155|132332",0.248412609299943,0.618452258850039,0.618452258842231,0.156859888592262,"yellow"
"TMEM156|80008",1.80757921063177,0.179517723277137,0.179517723258135,-0.25877209990701,"red"
"TMEM158|25907",7.81657799150651,0.00541108287850722,0.00541108285231928,0.429654587749882,"brown"
"TMEM159|57146",0.928726009912998,0.335740910791882,0.335740910777467,-0.0547255726511597,"grey"
"TMEM160|54958",1.82929461507985,0.176928357868213,0.176928357849244,-0.165207067836854,"blue"
"TMEM161A|54929",1.48594590843498,0.22352110153358,0.223521101516059,-0.0722712004592037,"blue"
"TMEM161B|153396",1.1097977260581,0.292723068428095,0.292723068412538,-0.0790279212168112,"turquoise"
"TMEM163|81615",13.7336244139827,0.000238426136765079,0.000238426110204415,-0.598136128126749,"red"
"TMEM164|84187",0.207639822086478,0.64885578897212,0.648855788964954,0.026222863834608,"grey"
"TMEM165|55858",3.58284884976722,0.0590565390668197,0.0590565390434782,-0.0848947952190517,"grey"
"TMEM167A|153339",0.8959295134672,0.344412089486799,0.344412089472614,0.044852324824026,"turquoise"
"TMEM167B|56900",1.12045412749362,0.290420520530112,0.290420520514494,0.0399746456611911,"grey"
"TMEM168|64418",1.80051248713061,0.180365324219417,0.180365324200558,-0.086389507394161,"turquoise"
"TMEM169|92691",2.49663542927611,0.114831985876757,0.114831985855656,0.245511665420317,"brown"
"TMEM170A|124491",1.74704347149576,0.186958186277547,0.186958186258906,-0.079298468180129,"black"
"TMEM170B|100113407",0.101252445194178,0.750487728323452,0.75048772831842,-0.0199452296079894,"turquoise"
"TMEM171|134285",7.52124731042282e-05,0.993084530905619,0.993084530905475,-0.00226151487877813,"grey"
"TMEM17|200728",4.29931507546913,0.0387281761036035,0.0387281760793426,0.153953383116721,"grey"
"TMEM173|340061",4.130784418804,0.0427296151357242,0.0427296151116431,-0.264444643804941,"yellow"
"TMEM175|84286",0.609574235393562,0.43538179061382,0.435381790601882,0.0565324479181708,"blue"
"TMEM176A|55365",0.853341371502751,0.356131727969314,0.356131727955426,-0.142127691718042,"red"
"TMEM176B|28959",0.637964841021412,0.424893788212335,0.424893788200153,-0.126186786062009,"red"
"TMEM177|80775",0.102768718737762,0.748689218974562,0.748689218969494,-0.0194806045170743,"blue"
"TMEM178|130733",0.31917918886081,0.572398722285778,0.572398722276971,-0.156042796700351,"grey"
"TMEM179|388021",0.399800375250269,0.527539725089537,0.527539725079314,0.215366351140494,"grey"
"TMEM179B|374395",0.559388665849768,0.454919338544072,0.4549193385326,0.0402989324955669,"blue"
"TMEM180|79847",0.0878909740521082,0.767020144018847,0.767020144014145,-0.0323831272875656,"grey"
"TMEM18|129787",2.36581678543319,0.124761390161698,0.124761390140958,0.0701429804835758,"pink"
"TMEM181|57583",4.82399123901347,0.0286044796813716,0.0286044796566652,0.133869549764693,"turquoise"
"TMEM182|130827",4.7735958024392,0.0294436425147088,0.0294436424900312,0.202795173987959,"grey"
"TMEM183A|92703",4.42452200192819,0.0360118367855788,0.0360118367612011,-0.0825598896830897,"pink"
"TMEM184A|202915",1.52716883166576,0.217218861248952,0.217218861231235,-0.124322235520861,"green"
"TMEM184B|25829",0.846579067084268,0.358042622469316,0.358042622455471,-0.0401344885853536,"grey"
"TMEM184C|55751",0.0640252311061389,0.800365483586797,0.800365483582769,-0.0150376548796878,"turquoise"
"TMEM185A|84548",0.000192285999345795,0.988942802285691,0.988942802285479,0.000791178388752201,"brown"
"TMEM185B|79134",0.484986418186307,0.486552110487596,0.486552110476848,0.0421496223124951,"turquoise"
"TMEM186|25880",6.08065820552886,0.0140599876703009,0.0140599876447053,-0.111392113199681,"pink"
"TMEM187|8269",3.87559692766816,0.0496407715903468,0.0496407715665748,0.108361872114672,"blue"
"TMEM188|255919",1.49105434223857,0.222728324182107,0.222728324164561,-0.0599170950293031,"grey"
"TMEM189|387521",1.18011448484678,0.277946997404569,0.277946997388608,-0.0609982957941586,"grey"
"TMEM190|147744",0.109203013528236,0.741216935990219,0.741216935984801,-0.129101192333665,"grey"
"TMEM191A|84222",0.0478617948088589,0.8269313504878,0.826931350484325,0.0256553290220598,"blue"
"TMEM192|201931",6.36069069178989,0.012031136556481,0.0120311365307506,0.158624276486343,"turquoise"
"TMEM194A|23306",0.616941594077243,0.432622708914711,0.432622708902708,-0.0468559253215552,"turquoise"
"TMEM194B|100131211",0.279192821188658,0.597505909486737,0.597505909478474,-0.0305443709455124,"red"
"TMEM195|392636",0.608282779819602,0.435881833443026,0.43588183343081,-0.330916631498908,"grey"
"TMEM19|55266",0.00194586330021707,0.964835843900353,0.964835843899652,0.00257181797786821,"black"
"TMEM198|130612",0.0161222119830233,0.899021462489789,0.899021462487767,-0.0122987128494412,"blue"
"TMEM199|147007",1.33169341419245,0.249151170586772,0.249151170569995,0.037598199370116,"blue"
"TMEM200A|114801",3.41893750444787,0.065145097040024,0.0651450970169456,-0.303444424877572,"yellow"
"TMEM200B|399474",1.54771757715684,0.214156792363637,0.214156792345831,0.217090370976511,"brown"
"TMEM200C|645369",1.42729572627096,0.232871010419449,0.2328710104022,0.331940345616561,"brown"
"TMEM201|199953",0.17956494421686,0.67196126384403,0.671961263837363,-0.0205142733639754,"grey"
"TMEM20|159371",0.370631703791122,0.542984629498033,0.542984629488574,0.0635133097577709,"brown"
"TMEM203|94107",0.10971902288287,0.740627128316917,0.740627128311677,0.0145912670891626,"blue"
"TMEM204|79652",0.123220671053443,0.725740859086468,0.725740859080922,0.0485921241844736,"yellow"
"TMEM205|374882",0.12045838774277,0.728709252493265,0.728709252487793,-0.0228497309786544,"blue"
"TMEM206|55248",2.25946321799233,0.133541022352679,0.13354102233225,-0.108231065631995,"grey"
"TMEM208|29100",0.115911657679315,0.733679461944448,0.733679461939057,-0.0251849372765669,"blue"
"TMEM209|84928",0.660336061116476,0.416895206485456,0.416895206473082,0.0489441049988937,"turquoise"
"TMEM213|155006",5.91190229096311,0.0154592493814347,0.0154592493563892,0.934015269093381,"black"
"TMEM214|54867",6.19599930166738,0.0131846380041344,0.013184637978482,0.122412237233508,"blue"
"TMEM215|401498",1.26822857042242,0.260733266660638,0.260733266644193,0.365016024970122,"yellow"
"TMEM216|51259",0.0540406162619177,0.816287439600842,0.816287439597129,0.0133429401368321,"pink"
"TMEM217|221468",6.49308490068466,0.0111795638850186,0.0111795638592311,-0.491997462085498,"grey"
"TMEM218|219854",0.106643003754821,0.744159262179295,0.744159262174119,-0.01372231549073,"blue"
"TMEM219|124446",0.364215636852291,0.546495444970041,0.546495444960656,0.0402597877726354,"blue"
"TMEM220|388335",11.8144057415813,0.000645517982923036,0.000645517956388342,0.618292707736188,"grey"
"TMEM222|84065",1.76278218973957,0.184988868226541,0.184988868207832,0.0777044868840218,"blue"
"TMEM2|23670",1.7367788690663,0.18825572326853,0.188255723249927,0.136796565504675,"turquoise"
"TMEM223|79064",0.571222476504731,0.450191246999766,0.450191246988193,0.0464014890248414,"blue"
"TMEM22|80723",2.54451014270822,0.111419808292077,0.11141980827085,-0.179577665295867,"yellow"
"TMEM229A|730130",0.264378541308591,0.607399590167452,0.607399590158943,0.184680541467123,"brown"
"TMEM229B|161145",0.617104204850365,0.432562111834151,0.432562111822148,-0.0723036382421354,"grey"
"TMEM231|79583",0.000834869984742032,0.976962568891519,0.97696256889106,-0.00227006321352352,"brown"
"TMEM232|642987",2.90319036450614,0.0891336676704215,0.0891336676483384,0.283849791815115,"grey"
"TMEM233|387890",0.258743798481533,0.611247826952068,0.611247826944106,0.10917257824029,"yellow"
"TMEM25|84866",0.555090156124627,0.456656121720845,0.456656121709406,0.0692460528938561,"blue"
"TMEM26|219623",3.89452666780464,0.0490895509359115,0.0490895509121136,-0.465972142546852,"grey"
"TMEM27|57393",0.00910989573389871,0.924005640398836,0.924005640397315,-0.00896377949638971,"grey"
"TMEM30A|55754",3.68168899162496,0.0556810212225136,0.0556810211990149,0.118389551676659,"turquoise"
"TMEM30B|161291",0.739907175093758,0.390174440293208,0.390174440280169,0.0671655800348923,"grey"
"TMEM31|203562",0.139724828268649,0.708742003668374,0.708742003662261,0.0963601738915713,"blue"
"TMEM33|55161",4.38169630273986,0.0369176625827873,0.0369176625584549,0.108051185347227,"turquoise"
"TMEM35|59353",9.85051849046439,0.00181585112094098,0.00181585109449123,0.695540019812335,"brown"
"TMEM37|140738",0.978585638832627,0.323109770604289,0.323109770589546,0.141636277465351,"yellow"
"TMEM38A|79041",1.09062188273926,0.296925697817836,0.296925697802392,0.106409342185055,"grey"
"TMEM38B|55151",1.46218006144831,0.227254237001666,0.227254236984252,0.120099342941536,"turquoise"
"TMEM39A|55254",0.75738550059708,0.384638083545435,0.384638083532276,-0.0443310586868471,"turquoise"
"TMEM39B|55116",0.264285377374501,0.607457776010025,0.607457776001976,-0.0256780214122347,"black"
"TMEM40|55287",0.0133737535419271,0.907988560374759,0.907988560372908,0.0443728995952237,"black"
"TMEM41A|90407",0.176168917229858,0.674898091189471,0.674898091182837,-0.0180654267397511,"grey"
"TMEM41B|440026",0.677437295067124,0.410931079766612,0.410931079754103,0.042930033262536,"grey"
"TMEM42|131616",0.0309127192965932,0.860518796364502,0.860518796361708,0.0213485906371602,"blue"
"TMEM43|79188",0.101117867370512,0.750648071056361,0.750648071051338,-0.0153840032259183,"yellow"
"TMEM44|93109",0.101238218869415,0.750504672726698,0.750504672721655,0.0273512162855116,"pink"
"TMEM45A|55076",0.0542968557359153,0.815860233208025,0.815860233204324,-0.0343165584455969,"yellow"
"TMEM45B|120224",7.50778796232945,0.00640143197834337,0.00640143195222564,-0.625453093518407,"grey"
"TMEM47|83604",0.107799018155872,0.742825293213565,0.742825293208373,0.0374828501049844,"brown"
"TMEM48|55706",0.646494018501585,0.421817404192584,0.421817404180325,-0.0782225004567776,"turquoise"
"TMEM49|81671",9.19765053202409,0.00257136001041903,0.00257135998402469,-0.182123798110208,"grey"
"TMEM50A|23585",4.62969363275896,0.0319846302696631,0.031984630245107,0.0883043506802181,"blue"
"TMEM50B|757",0.376250364228068,0.539944203004026,0.539944202994494,-0.030387627343659,"grey"
"TMEM5|10329",0.0251943474376695,0.873958968173868,0.87395896817133,-0.00795618196183234,"magenta"
"TMEM51|55092",0.073682401704164,0.786180266488596,0.786180266484294,0.0239326890923079,"yellow"
"TMEM52|339456",2.62417785291854,0.105986993627367,0.105986993605936,-0.231760097708334,"pink"
"TMEM53|79639",9.41547768185414,0.00228899981921277,0.00228899979279762,0.208363167586914,"grey"
"TMEM54|113452",0.110269653956079,0.740000668571063,0.740000668565812,0.0221208949639617,"blue"
"TMEM55A|55529",0.0090386144317589,0.924302636754321,0.924302636752803,-0.00876958363825864,"grey"
"TMEM55B|90809",0.0137103210990643,0.906843060534428,0.906843060532575,-0.00507065540505813,"blue"
"TMEM56|148534",2.91954783148946,0.0882407717976767,0.0882407717755594,-0.190743214675326,"turquoise"
"TMEM57|55219",0.0655135992789145,0.798108171386906,0.798108171382837,-0.0135635367575517,"grey"
"TMEM59|9528",13.7736371545987,0.000233557716124761,0.000233557689563679,0.212238876832879,"grey"
"TMEM59L|25789",0.397090937214884,0.52893331229667,0.528933312286899,-0.125843348460753,"grey"
"TMEM60|85025",1.23518150912618,0.267028567531987,0.267028567515721,-0.0601011309989588,"blue"
"TMEM61|199964",6.92726122802317,0.00879744512627396,0.00879744510032376,0.317447907231897,"blue"
"TMEM62|80021",1.04849715250639,0.30643456199525,0.306434561980063,-0.0772311742050178,"grey"
"TMEM63A|9725",0.244358105829244,0.621330835465389,0.621330835457652,-0.0554296786716986,"grey"
"TMEM63B|55362",1.37904587876463,0.240919779185892,0.240919779168871,0.0526887673337928,"grey"
"TMEM63C|57156",7.53101726656368,0.00632085163872291,0.00632085161259965,-0.66738330415405,"grey"
"TMEM64|169200",0.412436615713302,0.521080802316023,0.521080802306076,-0.0456147228047676,"brown"
"TMEM65|157378",1.01037406094238,0.315383843344843,0.315383843329895,-0.0873462345180851,"grey"
"TMEM66|51669",1.73424674911349,0.188577419937717,0.188577419919128,0.0973738636498265,"grey"
"TMEM67|91147",1.89174134968224,0.169728450912089,0.169728450892889,-0.108649451993237,"turquoise"
"TMEM68|137695",0.000508785550034445,0.982014783669252,0.982014783668888,-0.00125150022835996,"grey"
"TMEM69|51249",0.152488746261983,0.696363473881155,0.69636347387501,0.0186131005466894,"pink"
"TMEM70|54968",4.14919201712184,0.0422720969361022,0.0422720969119991,-0.122889630801073,"grey"
"TMEM71|137835",0.146516335249283,0.702077865827721,0.702077865821683,-0.0648468897333068,"red"
"TMEM74|157753",0.503176216457636,0.478502359449558,0.478502359438099,0.194019185250184,"black"
"TMEM79|84283",0.51228951267311,0.474541544336178,0.474541544325162,0.0910698818122953,"grey"
"TMEM80|283232",1.49403650993267,0.222267082573384,0.222267082555821,0.0804562561614528,"blue"
"TMEM81|388730",0.307440447368579,0.579546061606886,0.579546061598235,-0.0435434321331707,"blue"
"TMEM84|283673",0.303891958963022,0.581741749530655,0.581741749522052,-0.171090048986299,"grey"
"TMEM85|51234",0.384333422699202,0.535624597246219,0.535624597236604,-0.0236753464906148,"blue"
"TMEM86A|144110",0.802827938538021,0.370755226542308,0.370755226528792,-0.0709463957929932,"grey"
"TMEM86B|255043",0.418686938263419,0.517941464154664,0.517941464144642,-0.0642695986601103,"green"
"TMEM87A|25963",0.0214731601995611,0.883566619769563,0.883566619767223,0.00928356288420851,"turquoise"
"TMEM87B|84910",1.06477800782643,0.30271341953426,0.302713419518975,0.0698541283758409,"turquoise"
"TMEM88|92162",1.92157420730889,0.1664083305959,0.166408330576591,0.144308973012068,"yellow"
"TMEM8A|58986",0.373360664637389,0.541503980992061,0.541503980982574,-0.0440702303282414,"grey"
"TMEM8B|51754",0.0133156036226118,0.908187795856764,0.908187795854921,-0.00696297885134278,"grey"
"TMEM90A|646658",7.59684432641975,0.00609869998247715,0.00609869995643808,-0.750064476974071,"yellow"
"TMEM90B|79953",4.40751887929017,0.036368649656704,0.0363686496323422,0.365901618344108,"brown"
"TMEM91|641649",0.00583017533426103,0.939172050647998,0.939172050646782,0.00887111565374887,"green"
"TMEM92|162461",0.12706744950527,0.721668681221042,0.721668681215411,0.101362289324674,"grey"
"TMEM9|252839",0.396234680096872,0.529377690223068,0.529377690213306,0.0308731001914992,"blue"
"TMEM93|83460",0.0914229600232377,0.762523462601941,0.762523462597155,-0.0203293867682213,"blue"
"TMEM97|27346",1.29887236171982,0.255059700061489,0.255059700044887,-0.0881931669821423,"magenta"
"TMEM98|26022",16.4027384703099,6.08499947678612e-05,6.08499681998831e-05,0.253057169975211,"grey"
"TMEM99|147184",0.119516716237931,0.729729898139228,0.729729898133768,0.029907043020966,"blue"
"TMEM9B|56674",0.167424092437195,0.682616957822335,0.682616957815886,-0.0180560638542957,"grey"
"TMF1|7110",0.293315735293067,0.588386652078858,0.588386652070392,0.0349449136080988,"turquoise"
"TMIE|259236",1.08447976694766,0.29828820234583,0.298288202330423,0.192780180343278,"brown"
"TMIGD2|126259",0.00530112741397045,0.941992407135558,0.941992407134396,-0.0203120059006238,"red"
"TMLHE|55217",4.25878833760832,0.0396529087754463,0.0396529087512325,0.350000777191628,"brown"
"TMOD1|7111",0.0050102803457903,0.943603412885281,0.943603412884146,0.00604223566768525,"yellow"
"TMOD2|29767",0.769676930273244,0.38081150127728,0.380811501264019,-0.0809505489269267,"yellow"
"TMOD3|29766",0.0715290295129546,0.789252821298731,0.789252821294495,-0.0151699911647114,"turquoise"
"TMOD4|29765",0.743265359068722,0.389106508453837,0.389106508440397,0.316692007374042,"grey"
"TMPO|7112",1.39097992562342,0.238897924768328,0.23889792475126,-0.0790208760848508,"magenta"
"TMPPE|643853",0.0183253873934855,0.892382259137277,0.89238225913512,0.0126912892777788,"turquoise"
"TMPRSS11A|339967",1.174765844818,0.279037195018117,0.279037195002185,0.434552325033412,"black"
"TMPRSS11D|9407",2.64238228279199,0.104808373047144,0.104808373025896,0.583750828832477,"black"
"TMPRSS11F|389208",3.67249694680068,0.0559860952035787,0.0559860951800958,0.638053467918038,"grey"
"TMPRSS13|84000",2.28515211434552,0.131358768873194,0.131358768852691,-0.301530474853616,"black"
"TMPRSS2|7113",8.71474736424368,0.00333094233157208,0.00333094230523368,0.511573487916744,"grey"
"TMPRSS3|64699",2.03285507515877,0.154663535570294,0.154663535550593,-0.328065357647096,"black"
"TMPRSS4|56649",0.910033591548755,0.340646487236199,0.340646487221913,-0.317899786272302,"black"
"TMPRSS5|80975",0.823548744122643,0.364657690015813,0.364657690002142,-0.187618902520504,"green"
"TMPRSS6|164656",3.94696720610415,0.0475961231456129,0.0475961231217451,-0.534773655161222,"black"
"TMPRSS7|344805",0.788823368675006,0.374969382647304,0.374969382633448,0.269089062962135,"grey"
"TMPRSS9|360200",0.860423870141832,0.354150318147428,0.3541503181331,-0.262576488241131,"green"
"TMSB10|9168",1.83611704797056,0.176124825978905,0.176124825959915,-0.166408641947497,"blue"
"TMSB15A|11013",1.00592673025972,0.316449999360682,0.316449999345761,0.165574255362325,"grey"
"TMSB15B|286527",2.59864554352388,0.10769565969139,0.107695659670024,-0.296217854590252,"brown"
"TMSB4Y|9087",0.0357425419022064,0.850138195220844,0.850138195217835,0.0186419529090189,"grey"
"TMSL3|7117",1.26121248989847,0.26205421563204,0.262054215615625,-0.111817367928278,"blue"
"TMTC1|83857",0.0697006781739063,0.791900759358243,0.791900759354057,0.0343291972757349,"yellow"
"TMTC2|160335",1.41426856033535,0.235011513163987,0.235011513146798,0.1075912631685,"turquoise"
"TMTC3|160418",5.46104164254455,0.0199076334060446,0.019907633380828,0.171446927257032,"turquoise"
"TMTC4|84899",0.148954638044703,0.699729020466068,0.699729020459982,0.0368702000793686,"turquoise"
"TMUB1|83590",0.253484363165568,0.614892479657577,0.61489247964968,-0.0348934203350897,"blue"
"TMUB2|79089",0.0546205586894996,0.815322067359725,0.815322067356018,0.0125967773606401,"green"
"TMX1|81542",0.0266460486780472,0.870409893978582,0.870409893975979,-0.00889904907880279,"turquoise"
"TMX2|51075",0.0421012265011974,0.837524943030533,0.837524943027304,-0.00761964297241136,"grey"
"TMX3|54495",0.000543017861394104,0.98141969427098,0.981419694270594,0.00134195660688619,"turquoise"
"TMX4|56255",13.5443506035973,0.000262885483732051,0.00026288545717279,0.221608505200708,"turquoise"
"TNC|3371",0.58166050903565,0.446084280274844,0.446084280263164,0.117789680681563,"brown"
"TNF|7124",3.30027538921022,0.0699725316139186,0.0699725315910853,-0.46804433075981,"red"
"TNFAIP1|7126",0.0454424064622844,0.831294592040046,0.831294592036664,0.00831614960425675,"grey"
"TNFAIP2|7127",4.01184177132444,0.0458148607657206,0.045814860741775,-0.343703611049955,"red"
"TNFAIP3|7128",0.221032335022869,0.638495042811144,0.638495042803765,-0.0635168781003177,"red"
"TNFAIP6|7130",0.560711418452991,0.454386983004367,0.454386982992882,-0.180183096287194,"yellow"
"TNFAIP8|25816",1.45209956950015,0.228860337043045,0.228860337025676,0.172878481262089,"grey"
"TNFAIP8L1|126282",0.731470703516228,0.392887642716062,0.392887642703094,-0.0957530757797835,"yellow"
"TNFAIP8L2|79626",3.23592023519249,0.0727474991761387,0.0727474991533851,-0.244910825260592,"red"
"TNFAIP8L3|388121",0.38474152135362,0.535408180164187,0.53540818015456,-0.0907625903182225,"yellow"
"TNFRSF10A|8797",2.70162809018228,0.100983610999348,0.100983610977727,-0.18624828867755,"turquoise"
"TNFRSF10B|8795",0.265061578904777,0.606930929047669,0.606930929039604,0.0390191367960657,"grey"
"TNFRSF10C|8794",0.109206840630409,0.74121141258911,0.741211412583884,0.0608918025558349,"brown"
"TNFRSF10D|8793",0.456633254914665,0.49956830005497,0.499568300044531,0.106630672562095,"brown"
"TNFRSF11A|8792",2.6278744261242,0.105742094801181,0.105742094779741,-0.236216708276516,"turquoise"
"TNFRSF11B|4982",0.0426031879688474,0.836572866804392,0.836572866801109,0.0341774455303554,"grey"
"TNFRSF12A|51330",5.81791241432537,0.0162856055206548,0.0162856054952057,-0.417934734833197,"yellow"
"TNFRSF13B|23495",0.459367700732729,0.498291052590468,0.498291052579663,-0.244595009980085,"red"
"TNFRSF13C|115650",0.217020495321972,0.641558801872527,0.641558801865114,-0.122572822402091,"red"
"TNFRSF14|8764",0.335791171489435,0.562575078269339,0.562575078260315,-0.0504358170521453,"green"
"TNFRSF17|608",0.265830789463479,0.606411685603646,0.606411685595298,-0.172177848431053,"red"
"TNFRSF18|8784",9.54860962983314,0.00213218621037236,0.00213218618394595,-0.534207715544741,"green"
"TNFRSF19|55504",25.4088340547551,6.87051190441175e-07,6.87024629630884e-07,1.0736037217896,"grey"
"TNFRSF1A|7132",0.536616612214545,0.464241153968894,0.464241153957645,0.0467495857488078,"brown"
"TNFRSF1B|7133",1.87509575470369,0.171614048866143,0.171614048847001,-0.161628639431726,"red"
"TNFRSF21|27242",4.03861800553126,0.0451003501431859,0.0451003501192057,-0.214847084873108,"grey"
"TNFRSF25|8718",4.33757635227616,0.0378759516882044,0.0378759516639003,-0.367774389408065,"green"
"TNFRSF4|7293",3.85289660444021,0.0503104562209556,0.050310456197215,-0.345090229916533,"red"
"TNFRSF6B|8771",0.918245504469378,0.338479583193374,0.338479583179032,-0.146321115169336,"green"
"TNFRSF8|943",0.940941104005648,0.332586347886859,0.332586347872364,-0.155183049838362,"red"
"TNFRSF9|3604",0.17080299976847,0.679607093460379,0.67960709345387,-0.117071618959789,"red"
"TNFSF10|8743",0.0753066001528571,0.783894530127855,0.783894530123505,-0.0301744771779759,"grey"
"TNFSF11|8600",0.235682190698211,0.627595953230377,0.62759595322235,-0.155307595161935,"red"
"TNFSF12|8742",0.415830358116633,0.519372086427599,0.519372086417609,0.0483474485211737,"brown"
"TNFSF12-TNFSF13|407977",1.45566586268822,0.228292142508241,0.228292142490842,-0.731591773238046,"blue"
"TNFSF13|8741",0.671693162175957,0.412920202473286,0.41292020246081,0.068700958922042,"grey"
"TNFSF13B|10673",2.21328016975387,0.137567276191773,0.137567276171488,-0.280730438685046,"red"
