"","c(1:nrow(cleanDat))","rownames(cleanDat)","net$colors","kMEmagenta","kMEturquoise","kMEblack","kMEred","kMEbrown","kMEyellow","kMEgreen","kMEblue","kMEpink","kMEtableSortVector"
"RELL1|768211",12873,"RELL1|768211","yellow",-0.109576495873503,-0.278580825374577,0.360700329580051,0.505570787134346,0.436320406046029,0.662220028646151,0.00630212356509846,0.0783497720610297,-0.0785794389440258,"M4 yellow|0.6622"
"SVEP1|79987",15043,"SVEP1|79987","yellow",0.0148167961547355,0.143679623745898,0.444933646394046,0.574947347349507,0.434540314363932,0.662173118087167,0.00103268359625436,-0.288208452036571,-0.192153943793611,"M4 yellow|0.6622"
"CTGF|1490",3938,"CTGF|1490","yellow",-0.176417688214143,-0.054851365708781,0.328840063515221,0.480641908998235,0.542101995199611,0.662104376790497,-0.00546764221993728,-0.16483156981598,-0.194992404696671,"M4 yellow|0.6621"
"C5orf13|9315",2276,"C5orf13|9315","yellow",-0.00455248457039725,-0.0783388147818924,0.354549994426002,0.400853589661969,0.561385314885519,0.661930836490469,0.0662321153360226,-0.0814491416511699,0.0312659922192659,"M4 yellow|0.6619"
"RECK|8434",12859,"RECK|8434","yellow",-0.0938415206372823,0.133685598287012,0.152800398916378,0.432188332910338,0.560827134779629,0.660994153258811,-0.0209282012032174,-0.289577993876828,-0.246303214628201,"M4 yellow|0.661"
"ENPEP|2028",5018,"ENPEP|2028","yellow",0.0872154712339274,0.160998839677356,0.0201137203560561,0.514114905347397,0.37792796962987,0.660459864730916,-0.16810425215755,-0.266149549596954,-0.1898412562924,"M4 yellow|0.6605"
"IGFBP3|3486",7425,"IGFBP3|3486","yellow",0.074747876449866,-0.222232854533838,0.402653760195547,0.456502071540958,0.350797660925319,0.660487945308667,0.205188012319592,0.0735654612738053,0.0607031359451695,"M4 yellow|0.6605"
"PTHLH|5744",12421,"PTHLH|5744","yellow",-0.0487170533465422,-0.0609696241996353,0.177819331678451,0.431781331123311,0.434096539875214,0.660056307798327,-0.00206360660859652,-0.0941236813947369,-0.139601083263359,"M4 yellow|0.6601"
"EXTL1|2134",5212,"EXTL1|2134","yellow",-0.125325958363243,-0.224855340455565,0.169863580016281,0.414017709444196,0.481638586318659,0.659618996666583,0.119060204192973,0.0761422641178835,-0.019986457764818,"M4 yellow|0.6596"
"C1orf133|574036",1947,"C1orf133|574036","yellow",-0.297080348218405,-0.42706574387998,0.663483365465706,0.464853312108161,0.65073249822432,0.658684978398714,0.354844903440195,0.211557819395105,0.0947803069575157,"M4 yellow|0.6587"
"GPBAR1|151306",6481,"GPBAR1|151306","yellow",-0.0659217403498443,-0.310929289417614,0.215583403791213,0.527289523597456,0.38713851895875,0.658687750954279,0.114014901322398,0.152305702667475,0.029846036310754,"M4 yellow|0.6587"
"SGIP1|84251",13871,"SGIP1|84251","yellow",0.0148070942659305,0.0513949615236023,0.437658393115112,0.549041828633347,0.424066915225521,0.658597692489105,0.0952150058683242,-0.201681413885616,-0.129562453283084,"M4 yellow|0.6586"
"TACR1|6869",15119,"TACR1|6869","yellow",-0.119967590481954,0.17575676484457,0.401318450081632,0.605693053122647,0.5241828336175,0.658418121232179,-0.108081585154864,-0.320963087888312,-0.305799307552108,"M4 yellow|0.6584"
"GRRP1|79927",6681,"GRRP1|79927","yellow",-0.381074370224962,-0.389569444684071,0.409535541753953,0.417203221187828,0.565041142729548,0.657778538594631,0.172906214328592,0.202170355880481,-0.0502135581135707,"M4 yellow|0.6578"
"LAPTM4B|55353",8351,"LAPTM4B|55353","yellow",-0.0724158739254947,0.0333142029360036,0.56501008632639,0.543740042186232,0.545207936726536,0.65711379196992,-0.0443847722157795,-0.218164713623274,-0.177395264518983,"M4 yellow|0.6571"
"MMP23B|8510",9731,"MMP23B|8510","yellow",-0.134676311229658,-0.461705399221491,0.240229934657204,0.407528167351708,0.455471242140068,0.657128142938995,0.327776830239795,0.306630203767271,0.147913179135206,"M4 yellow|0.6571"
"KDR|3791",7954,"KDR|3791","yellow",-0.186275136331648,0.17503781225561,0.286544106782343,0.356283508495538,0.577868164056515,0.656466451048079,-0.203587303834736,-0.294907672314847,-0.412706508301609,"M4 yellow|0.6565"
"PALM2-AKAP2|445815",11116,"PALM2-AKAP2|445815","yellow",0.00428465104502403,0.0606453044547385,0.207166057187115,0.443343450582882,0.401714455829388,0.656444524667636,-0.0721611388035174,-0.207673298638583,-0.143357362395809,"M4 yellow|0.6564"
"NAP1L3|4675",10203,"NAP1L3|4675","yellow",-0.0941787169029954,0.00578272668871532,0.323781935527905,0.493938753325744,0.597482296788462,0.656152486511828,-0.0639875411367609,-0.144221210366929,-0.25166597776893,"M4 yellow|0.6562"
"CDA|978",3045,"CDA|978","yellow",-0.112442100679547,-0.339465165201792,0.248230509192571,0.389657954133111,0.416493682761791,0.655958010546715,0.0971511426714617,0.23402425575823,0.0622454148183097,"M4 yellow|0.656"
"SNAI1|6615",14472,"SNAI1|6615","yellow",-0.187372570164471,-0.191766297340799,0.39125605328684,0.486369542526438,0.451165327843302,0.655561487881398,0.0410187424999571,-0.0137614476122445,-0.129260428997175,"M4 yellow|0.6556"
"SHANK3|85358",13932,"SHANK3|85358","yellow",-0.111017906213176,0.041363924583789,0.290107670024061,0.357585649850601,0.444002013073382,0.655172385854473,0.254604210947059,-0.135247088887723,-0.246688003363045,"M4 yellow|0.6552"
"BTBD19|149478",1502,"BTBD19|149478","yellow",0.0050639880014817,0.151929854031132,0.279237096586844,0.49378997391781,0.421601563711716,0.654820808310619,0.208159650167296,-0.286417327639484,-0.273314009356992,"M4 yellow|0.6548"
"ADAMTS14|140766",259,"ADAMTS14|140766","yellow",0.0877975141292126,-0.159561402036661,0.283997799112853,0.589235562632526,0.304969049533593,0.654656515615903,0.282691024524546,0.0234345564514593,0.00363124396047564,"M4 yellow|0.6547"
"ELFN1|392617",4945,"ELFN1|392617","yellow",-0.187860890270991,-0.123262032253643,0.472660423152203,0.399214238173108,0.51379625027397,0.653963111871822,0.131893244027546,-0.0104558736837395,-0.194405437144671,"M4 yellow|0.654"
"FAM101B|359845",5261,"FAM101B|359845","yellow",-0.215012758555545,-0.035718482733446,0.306223968832538,0.388027756128505,0.535822967939315,0.653871442461565,-0.0763752078377355,-0.124485333640905,-0.197665717985548,"M4 yellow|0.6539"
"LPCAT4|254531",8995,"LPCAT4|254531","yellow",-0.310855849097845,-0.240628813618829,0.670425969106826,0.522787588879922,0.653712599551494,0.653870811904652,0.210248368510807,0.0281957629307707,-0.0762071379892628,"M4 yellow|0.6539"
"NLGN2|57555",10540,"NLGN2|57555","yellow",-0.204802184916324,-0.250709925065352,0.528782697736269,0.444736136430176,0.592117205828589,0.652663531578493,0.337027411211295,0.0580307635015506,-0.0683094265054982,"M4 yellow|0.6527"
"ID3|3399",7354,"ID3|3399","yellow",-0.319304722215665,-0.171938672221511,0.64882621906947,0.473616489622666,0.640806669800841,0.652184973342358,0.17548289326072,-0.0343130553328363,-0.124504551603549,"M4 yellow|0.6522"
"UNC5B|219699",16532,"UNC5B|219699","yellow",-0.14519290300078,0.194290920216798,0.672272287569802,0.539360238171891,0.596682517166238,0.652103817278865,-0.0377118674308445,-0.382723785534888,-0.40280742709422,"M4 yellow|0.6521"
"PCSK5|5125",11317,"PCSK5|5125","yellow",-0.140124966631203,0.237546571477503,0.232426211978593,0.446717012893476,0.553060934862521,0.651827846510321,-0.117517678044225,-0.362281983908398,-0.409959787628222,"M4 yellow|0.6518"
"PTPRB|5787",12457,"PTPRB|5787","yellow",-0.0852077444469894,0.219312559053065,0.25180066473705,0.409713056121956,0.449733448228694,0.651596177012465,-0.113383510804594,-0.30811367368011,-0.370077681245403,"M4 yellow|0.6516"
"WISP1|8840",16905,"WISP1|8840","yellow",-0.0746428971145928,0.298661471354999,0.420256498723032,0.613326605418852,0.526294278248979,0.651000547047857,-0.0956060012445328,-0.457298499747516,-0.429849460809237,"M4 yellow|0.651"
"EPS8|2059",5083,"EPS8|2059","yellow",-0.16033749072881,0.281929443952027,0.376117659154861,0.524946743071511,0.618801612357758,0.650437554678158,-0.19725281941073,-0.470174063867354,-0.474440482890134,"M4 yellow|0.6504"
"ENO2|2026",5012,"ENO2|2026","yellow",-0.216110018531184,-0.245709129478386,0.49911406974191,0.40995066837199,0.616351671279776,0.650248940695372,0.200885940947315,0.0596093812970305,-0.027453722965872,"M4 yellow|0.6502"
"TMEM45A|55076",15741,"TMEM45A|55076","yellow",-0.102724741102387,-0.115522609663496,0.551398267359819,0.623694586181378,0.554140209542792,0.649316059770283,0.0591414726795142,-0.0661598957300518,-0.162766803208866,"M4 yellow|0.6493"
"MATN3|4148",9394,"MATN3|4148","yellow",0.189957679505998,-0.0183211117390525,0.118115093914902,0.364174636750222,0.30859951985311,0.649147480406335,0.0246020651589768,-0.112094345955816,-0.00631610414358392,"M4 yellow|0.6491"
"MAP7D3|79649",9328,"MAP7D3|79649","yellow",-0.167389851923129,0.124357907028525,0.418305630292215,0.433215404213486,0.63968511832744,0.648788703982807,-0.144686200198129,-0.300839022147609,-0.226511706510798,"M4 yellow|0.6488"
"AKR1C1|1645",457,"AKR1C1|1645","yellow",-0.068720268567781,-0.177027857615382,0.374041318872894,0.474157595055636,0.503084416274693,0.648410847322292,0.142472213246023,0.0227793931139958,-0.0166797338429801,"M4 yellow|0.6484"
"ROBO2|6092",13163,"ROBO2|6092","yellow",-0.0409686585715948,0.13590466896621,0.489279079858435,0.527376989911847,0.49301239928598,0.64781834640289,0.0041891671223471,-0.296112529907007,-0.273169047376963,"M4 yellow|0.6478"
"S1PR2|9294",13459,"S1PR2|9294","yellow",-0.309927201039963,-0.225780240231586,0.404107567794682,0.48731742806926,0.537796932114893,0.647394499018982,0.0948998819756916,0.0210965838830286,-0.0973843276492836,"M4 yellow|0.6474"
"NOS3|4846",10618,"NOS3|4846","yellow",-0.0260939827618655,-0.191434027137411,0.240915190476961,0.440783168267941,0.329669468987881,0.647276510763884,0.0995289331708295,0.0784651705460648,-0.118656311620143,"M4 yellow|0.6473"
"IGFBP5|3488",7427,"IGFBP5|3488","yellow",-0.114304982836135,0.177668486394548,0.328297788126159,0.492286018795941,0.510395374046182,0.646108455604928,-0.109619653455389,-0.335834149819413,-0.353541076284788,"M4 yellow|0.6461"
"HYAL1|3373",7326,"HYAL1|3373","yellow",-0.328914615806059,-0.367608302960569,0.441285843667227,0.382011249005885,0.591641942147879,0.645664567293005,0.231776449589951,0.227206392040734,-0.0192469626266109,"M4 yellow|0.6457"
"KCTD10|83892",7911,"KCTD10|83892","yellow",-0.198185872902359,0.0404411100906088,0.520881978991548,0.487676950875673,0.566458504898659,0.645521562140456,-0.108375805096463,-0.240399801894645,-0.398546771339442,"M4 yellow|0.6455"
"CCDC46|201134",2814,"CCDC46|201134","yellow",-0.164432655365967,-0.0261354019472266,0.316471276063243,0.425494452022488,0.59253543745535,0.645106685265283,0.155591445784355,-0.118321618215059,-0.143003243172403,"M4 yellow|0.6451"
"LTBP3|4054",9157,"LTBP3|4054","yellow",-0.258543641698892,-0.162713309353348,0.55130542998817,0.398916411549352,0.607669021941061,0.644839905439108,0.307369493747666,-0.012947456210349,-0.130623769902972,"M4 yellow|0.6448"
"TCTEX1D1|200132",15307,"TCTEX1D1|200132","yellow",-0.09544164117641,-0.101606323487263,0.364712216072802,0.502824383943627,0.443331499452591,0.643011661210336,0.0434170530117858,-0.0591457718961067,-0.121039470102485,"M4 yellow|0.643"
"PLVAP|83483",11820,"PLVAP|83483","yellow",-0.120381204129722,-0.217310013650276,0.242340091921445,0.361844860461382,0.386639450568175,0.642939978460964,-0.000270452660862827,0.126235891010831,-0.083751694696604,"M4 yellow|0.6429"
"NCRNA00152|112597",10304,"NCRNA00152|112597","yellow",0.0671436205784495,-0.449011331439836,0.363620472037331,0.570009914035097,0.284752668347757,0.642677300195367,0.359275400605668,0.316268188510883,0.231270329523229,"M4 yellow|0.6427"
"CHST6|4166",3384,"CHST6|4166","yellow",-0.258805369210268,-0.0760361793388232,0.586914755916874,0.512337105628896,0.635857431725835,0.642456199295037,0.0912548144804082,-0.113723913899935,-0.241872479126229,"M4 yellow|0.6425"
"FGD6|55785",5733,"FGD6|55785","yellow",-0.00615861423798476,0.38824664453744,0.477478624120246,0.640796248926904,0.542870548603513,0.64218515717501,-0.148628605547823,-0.556311351203179,-0.455640658682194,"M4 yellow|0.6422"
"CCL14|6358",2880,"CCL14|6358","yellow",-0.409227931931636,-0.268399822832607,0.407228903562893,0.431391728871118,0.631081171513712,0.641817894308325,-0.00535002868160072,0.0974583066495816,-0.0428297252113712,"M4 yellow|0.6418"
"ISM1|140862",7680,"ISM1|140862","yellow",0.0997606854436271,0.0769296387254299,0.492393182362311,0.539365407746632,0.423501465496696,0.640872697992896,0.0436412159947977,-0.207889981184131,-0.191895852802256,"M4 yellow|0.6409"
"MAP3K8|1326",9315,"MAP3K8|1326","yellow",-0.140134835571958,0.0493503347753633,0.543141289422201,0.63302529249217,0.489472136960724,0.64020660610604,0.182129543283208,-0.262363064403705,-0.245741577801391,"M4 yellow|0.6402"
"THBS2|7058",15434,"THBS2|7058","yellow",0.347673039702436,0.141229530666094,0.101927223815527,0.506836183365256,0.197844653792618,0.640222070936321,-0.0383254270461865,-0.234478376095979,-0.0892088469453906,"M4 yellow|0.6402"
"GIPC3|126326",6295,"GIPC3|126326","yellow",-0.292813975018922,-0.204486557387858,0.312216221772292,0.343635932749016,0.588159880673097,0.639758254193751,0.048031591050417,0.0633174473114484,-0.177931111492078,"M4 yellow|0.6398"
"PTCH2|8643",12392,"PTCH2|8643","yellow",-0.0142520662118415,-0.186154971062152,0.263710654379755,0.438199455205694,0.401246626660266,0.639783217080804,0.472423140655382,0.0656054364940971,0.0127553735234946,"M4 yellow|0.6398"
"POSTN|10631",11972,"POSTN|10631","yellow",0.132874307678561,0.093111329483129,0.274389297719435,0.510155013327802,0.33792553721078,0.639205047655283,-0.0713123335430096,-0.215174766006633,-0.127361131281997,"M4 yellow|0.6392"
"CPZ|8532",3793,"CPZ|8532","yellow",0.0276554612593577,-0.188628823888359,0.217687036414781,0.503342736503113,0.309201471183908,0.638957586332438,0.140525980411483,0.0707963734517523,0.0630004953592994,"M4 yellow|0.639"
"TBX2|6909",15252,"TBX2|6909","yellow",-0.146964411602964,-0.446222500948874,0.218112064476926,0.370215895361055,0.457932971092194,0.638985934369708,0.289830543019189,0.303639146014957,-0.0171681222152846,"M4 yellow|0.639"
"LRRC4B|94030",9089,"LRRC4B|94030","yellow",-0.195829462939025,-0.202497818205839,0.349486508870746,0.349053682122471,0.517295465959783,0.638712504227083,0.224827764343864,0.0752924230905629,-0.063633699626363,"M4 yellow|0.6387"
"KLF2|10365",8167,"KLF2|10365","yellow",-0.267968732002481,-0.246304958858466,0.360436612098049,0.442283385811986,0.517555915827977,0.638226082242983,0.148231799123602,0.0545333582990696,-0.0837528946136259,"M4 yellow|0.6382"
"S1PR3|1903",13460,"S1PR3|1903","yellow",-0.172894355032354,-0.0216173786576187,0.403400388638405,0.491676308439352,0.596396551898649,0.637790530835651,-0.0335079685098306,-0.204976031106658,-0.301555340251099,"M4 yellow|0.6378"
"TAGLN2|8407",15151,"TAGLN2|8407","yellow",-0.0677476023248282,-0.392283267860106,0.446567769608963,0.598792572812068,0.431783600756075,0.636776847089403,0.0818822391435757,0.206180034324113,-0.0458641407345434,"M4 yellow|0.6368"
"EXT1|2131",5210,"EXT1|2131","yellow",-0.199032881768626,-0.0442215272146439,0.375829057223512,0.489044571855336,0.581461769201849,0.636546643007227,-0.0567464141176106,-0.13494096608861,-0.284047480112829,"M4 yellow|0.6365"
"IGDCC4|57722",7414,"IGDCC4|57722","yellow",-0.057295276711266,0.0555835103303524,0.193811809557446,0.485088099844285,0.507272004091711,0.636418251299177,-0.0158905536522264,-0.211790460945015,-0.188646793628359,"M4 yellow|0.6364"
"HOXD9|3235",7183,"HOXD9|3235","yellow",-0.268002912995683,-0.319476546638797,0.632699316461746,0.477979866923805,0.532879634331173,0.636062208858846,0.413106685882287,0.152642457183392,-0.0990684678948573,"M4 yellow|0.6361"
"ZCCHC18|644353",17113,"ZCCHC18|644353","yellow",-0.0477533476249931,-0.175476250108849,0.363948398205808,0.494123022033281,0.521981750387031,0.63598864039009,0.326999910732994,0.0331141760316373,0.0681477641165323,"M4 yellow|0.636"
"VASH1|22846",16664,"VASH1|22846","yellow",0.0955473687575728,0.109932642148747,0.432005207454725,0.577243118313283,0.33887096749692,0.635894796550074,0.234252314615182,-0.232079437309679,-0.248724327160924,"M4 yellow|0.6359"
"VCAN|1462",16677,"VCAN|1462","yellow",0.272713267044693,0.238238730456123,0.102443729152017,0.515917453201708,0.260150878907109,0.635893837051655,-0.138140401957127,-0.341674953587273,-0.200749076194136,"M4 yellow|0.6359"
"ABCG2|9429",85,"ABCG2|9429","yellow",-0.305034157293446,0.0978539818039726,0.317989268772839,0.393619692588561,0.660631212025286,0.635460510187435,-0.186590046082624,-0.242685200021714,-0.340139392276376,"M4 yellow|0.6355"
"NOVA2|4858",10629,"NOVA2|4858","yellow",-0.13758640676635,-0.299323493928276,0.21573667667482,0.318378904174502,0.396241577933222,0.635359919094315,0.155534614450043,0.205382537191677,-0.0267516959036892,"M4 yellow|0.6354"
"GADD45A|1647",6095,"GADD45A|1647","yellow",-0.142489634065442,-0.224430333180715,0.511871006081203,0.512386467714028,0.502916051272609,0.635335337445786,0.0838992731955814,-0.00163433753971978,-0.0317879484377015,"M4 yellow|0.6353"
"NRM|11270",10723,"NRM|11270","yellow",-0.0635656465708054,-0.469477061717961,0.551970857451025,0.499022970427561,0.536752902548853,0.635294628922182,0.269178267177665,0.281513549257431,0.110084219122927,"M4 yellow|0.6353"
"LAMB1|3912",8335,"LAMB1|3912","yellow",0.0391901607251428,0.142217783617586,0.378822893605691,0.442814369310336,0.453377321213264,0.635037404948898,0.0350150691535846,-0.267080147659207,-0.116093790540344,"M4 yellow|0.635"
"MMP16|4325",9727,"MMP16|4325","yellow",-0.156440243555549,0.344940408123363,0.265689435904522,0.437235483377787,0.620982429612445,0.634308022543994,-0.285953313361755,-0.501200135859492,-0.418452705612895,"M4 yellow|0.6343"
"MVP|9961",10052,"MVP|9961","yellow",-0.206011162323064,-0.261379317782487,0.665896704748144,0.624307580542343,0.522652338101196,0.63356129563302,0.101851108889624,0.0500390158688029,-0.148454201343288,"M4 yellow|0.6336"
"FGF18|8817",5741,"FGF18|8817","yellow",0.0456354119955158,-0.24753944768847,0.226981074841005,0.42235789412661,0.350488613238081,0.633487589756486,0.0951974902314046,0.0930335880781352,0.0599373262086546,"M4 yellow|0.6335"
"RGS5|8490",12961,"RGS5|8490","yellow",-0.00772645531959701,0.0597078884183879,0.0800592967901296,0.304357828467362,0.363306797575972,0.633248666677981,-0.121854598181386,-0.151913858421731,-0.196223296649264,"M4 yellow|0.6332"
"PCDH12|51294",11219,"PCDH12|51294","yellow",-0.0330079063939801,0.0284693631148424,0.179417984792594,0.354949379230042,0.384013772916476,0.632293049500367,-0.0164361429202639,-0.116271056879229,-0.228606716282844,"M4 yellow|0.6323"
